Region,County,Municipality,BIN,Location,Feature Carried,Feature Crossed,Owner,Year Built or Replaced,Date of Last Inspection,Poor Status
10,Nassau,Hempstead (Town),1059149,NEAR EAST BAY IN NASSAU,908E908E03011015,FUNDY CHANNEL,NYSDOT,1987,03/14/2018,N
10,Nassau,Hempstead (Town),1059159,AT FREEPORT-S OF SSP,908E908E03011026,FALSE CHANNEL,NYSDOT,1934,10/03/2018,N
10,Nassau,Hempstead (Town),1059199,AT FREEPORT-S OF SSP,908E908E03011049,EAST MEADOW POND,NYSDOT,1935,09/05/2019,N
10,Nassau,Hempstead (Town),1056611,AT FREEPORT-S OF SSP,908E908E03011064,EAST MEADOW BROOK,NYSDOT,1935,08/29/2019,N
10,Nassau,Hempstead (Town),1056612,AT FREEPORT-S OF SSP,908E908E03011064,EAST MEADOW BROOK,NYSDOT,1963,09/05/2019,N
10,Nassau,Hempstead (Town),1059220,AT FREEPORT-S OF SSP,908E908E03011067,MSP N/B TO SSP W/B,NYSDOT,1955,09/18/2019,N
10,Nassau,Hempstead (Town),1057579,3 MI W JCT RTS SSP&WSP,908E908E03011069,908M908M03011088,NYSDOT,1955,01/03/2019,N
10,Nassau,Hempstead (Town),1059579,3 MI W JCT RTS SSP+WSP,908E908E03011069,908M908M03011088,NYSDOT,1955,01/03/2019,N
10,Nassau,Hempstead (Town),1059249,AT EAST MEADOW-N OF SSP,908E908E03011084,102 102 03011032,NYSDOT,1954,08/30/2018,N
10,Nassau,Hempstead (Town),1056629,AT EAST MEADOW-N OF SSP,908E908E03011088,EAST MEADOW BROOK,NYSDOT,1955,09/06/2019,N
10,Nassau,Hempstead (Town),1059332,.6 MI E NYC LINE & SSP,908M908M03011006,CENTRAL AVENUE,NYSDOT,1934,10/25/2018,N
10,Nassau,Hempstead (Town),1059331,.6 MI E NYC LINE & SSP,908M908M03011006,CENTRAL AVENUE,NYSDOT,1956,10/25/2018,N
10,Nassau,Hempstead (Town),1059382,3.1 MI E NYC LINE & SSP,908M908M03011033,DOGWOOD AVENUE,NYSDOT,1934,11/21/2018,N
10,Nassau,Hempstead (Town),1059381,3.1 MI E NYC LINE & SSP,908M908M03011033,DOGWOOD AVENUE,NYSDOT,1956,11/27/2018,N
10,Nassau,Hempstead (Town),1059412,3.8 MI E NYC L-SSP,908M908M03011041,LONG ISLAND RR,NYSDOT,1928,08/29/2018,N
10,Nassau,Hempstead (Town),1059411,3.8 MI E NYC L-SSP,908M908M03011041,LONG ISLAND RR,NYSDOT,1954,08/29/2018,N
10,Nassau,Hempstead (Town),1059459,4.6 MI E NY CITY LINE - S,908M908M03011048,HEMPSTEAD LAKE,NYSDOT,1946,10/04/2018,N
10,Nassau,Hempstead (Town),1059482,5.3 MI W JCT RTS SSP+WSP,908M908M03011061,LONG  BEACH ROAD,NYSDOT,1956,05/08/2019,N
10,Nassau,Hempstead (Town),1059481,5.3 MI W JCT RTS SSP+WSP,908M908M03011061,LONG  BEACH ROAD,NYSDOT,1930,05/08/2019,N
10,Nassau,Hempstead (Town),1059521,4.1 MI W JCT SSP + WSP,908M908M03011074,BROOKSIDE AVENUE,NYSDOT,1956,11/05/2018,N
10,Nassau,Hempstead (Town),1059522,4.1 MI W JCT SSP & WSP,908M908M03011074,BROOKSIDE AVENUE,NYSDOT,1930,11/05/2018,N
10,Nassau,Hempstead (Town),1056549,3 MI W JCT RTS SSP+WSP,908M908M03011088,EAST MEADOW BROOK,NYSDOT,1956,08/29/2019,N
10,Nassau,Hempstead (Town),1059602,1.9 MI W JCT RTS SSP+WSP,908M908M03011099,JERUSALEM AVENUE,NYSDOT,1930,09/27/2018,N
10,Nassau,Hempstead (Town),1059601,1.9 MI W JCT SSP + WSP,908M908M03011099,JERUSALEM AVENUE,NYSDOT,1956,10/01/2018,N
10,Nassau,Hempstead (Town),1056579,JCT RTS SSP+WSP,908M908M03011117,DRAIN-FOREST C PK,NYSDOT,1956,09/17/2019,N
10,Nassau,Hempstead (Town),1058499,Jones Beach,908T,Sloop Channel,NYSDOT,2008,10/17/2018,N
10,Nassau,Hempstead (Town),1058509,WSP NEAR EAST BAY-NASSAU,908T  908T03011021,GOOSE CREEK,NYSDOT,1930,04/30/2019,N
10,Nassau,Hempstead (Town),1058519,4.1 MI S JCT RTS SSP &WSP,908T908T03011033,SEAMANS ISLAND CK,NYSDOT,1996,03/27/2018,N
10,Nassau,Hempstead (Town),1058529,2.4 MI S JCT RTS SSP+WSP,908T908T03011050,MERRICK ROAD,NYSDOT,1931,06/05/2019,N
10,Nassau,Hempstead (Town),1056689,JCT RTS SSP+WSP,908T908T03011080,DRAIN-FOREST C PK,NYSDOT,1938,09/17/2019,N
10,Nassau,Hempstead (Town),1059119,NEAR EAST BAY IN NASSAU,909D909D03011005,BAY PARKWAY,NYSDOT,1967,10/16/2018,N
10,Nassau,Hempstead (Town),3360540,1 MI SOUTH OF BALDWIN,ATLANTIC AVE,MILBURN CREEK,County,1979,04/11/2018,N
10,Nassau,Hempstead (Town),3360539,1 MI SOUTH OF BALDWIN,ATLANTIC AVENUE,PARSONAGE CREEK,County,1975,04/11/2018,N
10,Nassau,Hempstead (Town),1059270,SW OF E MEADOW- N OF SSP,AVENUE C,908E908E03011105,NYSDOT,1955,02/21/2019,N
10,Nassau,Hempstead (Town),1520360,AT FREEPORT-S OF SSP,BABYLON TURNPIKE,908E908E03011051,NYSDOT,1935,01/08/2019,N
10,Nassau,Hempstead (Town),1059200,AT FREEPORT-S OF SSP,BABYLON TURNPIKE,908E908E03011051,NYSDOT,1963,01/08/2019,N
10,Nassau,Hempstead (Town),1077760,AT FREEPORT SOUTH OF SSP,BABYLON TURNPIKE,EAST MEADOW BROOK,NYSDOT,1964,09/09/2019,N
10,Nassau,Hempstead (Town),1059509,5 MI W JCT SSP & WSP,BALDWIN  ROAD,908M908M03011064,NYSDOT,1930,11/07/2018,N
10,Nassau,Hempstead (Town),1520249,5 MI W JCT SSP + WSP,BALDWIN ROAD,908M908M03011064,NYSDOT,1957,11/07/2018,N
10,Nassau,Hempstead (Town),1059620,1.7 MI W JCT SSP & WSP,BELLMORE AVENUE,908M908M03011101,NYSDOT,1930,07/16/2019,N
10,Nassau,Hempstead (Town),1520320,1.7 MI W JCT SSP & WSP,BELLMORE AVENUE,908M908M03011101,NYSDOT,1956,07/16/2019,N
10,Nassau,Hempstead (Town),1059630,.8 MI W JCT SSP & WSP,BELLMORE ROAD,908M 908M03011111,NYSDOT,1956,07/26/2019,N
10,Nassau,Hempstead (Town),1520340,.8 MI W JCT SSP & WSP,BELLMORE ROAD,908M908M03011111,NYSDOT,1930,07/24/2019,N
10,Nassau,Hempstead (Town),3300310,1.1 MI NNW OF CEDARHURST,BRANCH BOULEVARD,MOTT CREEK,County,1960,03/01/2018,N
10,Nassau,Hempstead (Town),3056639,2.4 MI N OF HEMPSTEAD,CHAS LINDBERGH BL,908E908E03011095,County,1970,12/18/2018,N
10,Nassau,Hempstead (Town),1520180,2.1 NI E NYC LINE & SSP,CORONA AVE,908M908M03011023,NYSDOT,1929,11/29/2018,N
10,Nassau,Hempstead (Town),1059360,2.1 MI E NYC LINE & SSP,CORONA AVENUE,908M908M03011023,NYSDOT,1956,11/29/2018,N
10,Nassau,Hempstead (Town),3300240,1.5 MI SE E ROCKAWAY,DALY BOULEVARD,LIRR LONG BCH BR,County,1961,10/19/2018,N
10,Nassau,Hempstead (Town),3300230,1.0 MI SE E ROCKAWAY,DALY BOULEVARD,SIMONSONS CHANNEL,County,1961,06/19/2018,N
10,Nassau,Hempstead (Town),1059440,4.4 MI E NYC LINE & SSP,EAGLE AVENUE,908M908M03011047,NYSDOT,1946,11/14/2018,N
10,Nassau,Hempstead (Town),3300140,0.7 MI NW CEDARHURST,EAST AVENUE,HOOK CREEK,Town,1928,03/16/2018,N
10,Nassau,Hempstead (Town),1520160,.2 MI E NYC L -SSP,ELMONT ROAD,908M908M03011002,NYSDOT,1956,02/04/2019,N
10,Nassau,Hempstead (Town),1059320,.2 MI E NYC L -SSP,ELMONT ROAD,908M908M03011002,NYSDOT,1934,06/25/2019,N
10,Nassau,Hempstead (Town),1059350,1.5 MI E NYC LINE ON SSP,FLETCHER AVENUE,908M 908M03011016,NYSDOT,1934,06/25/2019,N
10,Nassau,Hempstead (Town),1520190,2.2 MI E NYC LINE & SSP,FRANKLIN AVENUE,908M908M03011025,NYSDOT,1957,11/29/2018,N
10,Nassau,Hempstead (Town),1059370,2.2 MI E NYC LINE & SSP,FRANKLIN AVENUE,908M908M03011025,NYSDOT,1929,11/29/2018,N
10,Nassau,Hempstead (Town),3360559,2.0 MI E OF HEMPSTEAD,GLEN CURTISS BLVD,908E908E03011088,County,1975,12/19/2018,N
10,Nassau,Hempstead (Town),1059470,5.5 MI W JCT SSP + WSP,HEMP-FRANKLIN AVE,908M908M03011059,NYSDOT,1956,10/30/2018,N
10,Nassau,Hempstead (Town),1520230,5.5 MI W JCT SSP + WSP,HEMP-FRANKLIN AVE,908M908M03011059,NYSDOT,1929,10/30/2018,N
10,Nassau,Hempstead (Town),1059400,3.3 MI E NYC LINE ON SSP,HEMPSTEAD AVENUE,908M 908M03011036,NYSDOT,1929,06/12/2019,N
10,Nassau,Hempstead (Town),1520200,3.3 MI E NYC LINE ON SSP,HEMPSTEAD AVENUE,908M908M03011036,NYSDOT,1956,02/07/2019,N
10,Nassau,Hempstead (Town),3300040,2.1 MI SW OF HEMPSTEAD,HEMPSTEAD AVENUE,PINES BROOK,County,1932,02/21/2018,N
10,Nassau,Hempstead (Town),3300290,AT ISLAND PARK,ISLAND PARKWAY,ISLAND PARK CANAL,County,1959,02/23/2018,N
10,Nassau,Hempstead (Town),1036740,.4 MI S JCT RTS SSP+WSP,JERUSALEM AVE,WANTAGH STATE PARKWAY NB,NYSDOT,1932,02/27/2019,N
10,Nassau,Hempstead (Town),1057700,JCT RTS 105 & WSP,JERUSALEM AVE,WANTAGH STATE PARKWAY SB,NYSDOT,1967,02/27/2019,N
10,Nassau,Hempstead (Town),1059239,"SW OF E MEADOW, N OF SSP",JERUSALEM AVENUE,908E908E03011072,NYSDOT,1955,01/11/2019,N
10,Nassau,Hempstead (Town),1077870,.3 MI N INT MSP & SSP,JERUSALEM AVENUE,EAST MEADOW BROOK,NYSDOT,1936,10/25/2019,N
10,Nassau,Hempstead (Town),3300050,IN MALVERNE,LAKEVIEW AVENUE,PINES BROOK,County,1963,02/21/2018,N
10,Nassau,Hempstead (Town),3300220,0.5 MI SE E ROCKAWAY,LAWSON BOULEVARD,POWELL  CREEK,County,1961,04/09/2018,N
10,Nassau,Hempstead (Town),1056670,2.3 N OF HEMPSTEAD,LINDBERGH BLV-MSP,MSP S/B SR,NYSDOT,1971,10/15/2019,N
10,Nassau,Hempstead (Town),3300272,1.3 MI NE OF ISLAND PARK,LONG BEACH ROAD,BARNUM ISLD CREEK,County,2018,09/24/2019,N
10,Nassau,Hempstead (Town),3300271,1.3 MI NE OF ISLAND PARK,LONG BEACH ROAD,BARNUM ISLD CREEK,County,2018,09/24/2019,N
10,Nassau,Hempstead (Town),1520300,2.6 MI W JCT SSP & WSP,MEADOWBROOK ROAD,908M908M03011091,NYSDOT,1940,09/27/2018,N
10,Nassau,Hempstead (Town),1059580,2.6 MI W JCT SSP & WSP,MEADOWBROOK ROAD,908M908M03011091,NYSDOT,1956,09/27/2018,N
10,Nassau,Hempstead (Town),1059590,2.4 MI W JCT SSP & WSP,MERRICK AVENUE,908M908M03011094,NYSDOT,1956,06/07/2019,N
10,Nassau,Hempstead (Town),1520310,2.4 MI W JCT SSP & WSP,MERRICK AVENUE,908M908M03011094,NYSDOT,1930,06/07/2019,N
10,Nassau,Hempstead (Town),3360510,1 MILE EAST OF FREEPORT,MERRICK ROAD,WHALE NECK CREEK,County,1968,03/06/2019,N
10,Nassau,Hempstead (Town),3300200,0.6 MI E BALDWIN,MERRICK ROAD,MILBURN CREEK,County,1956,05/23/2018,N
10,Nassau,Hempstead (Town),1520250,4.6 MI W JCT SSP & WSP,MILBURN AVENUE,908M908M03011069,NYSDOT,1940,07/16/2019,N
10,Nassau,Hempstead (Town),1059510,4.6 MI W JCT SSP & WSP,MILBURN AVENUE,908M908M03011069,NYSDOT,1956,07/16/2019,N
10,Nassau,Hempstead (Town),1059569,3.1 MI W JCT RTS SSP+WSP,MSP-SSP CONNECTOR,908M908M03011086,NYSDOT,1935,01/14/2019,N
10,Nassau,Hempstead (Town),1520260,4 MI W JCT SSP + WSP,NASSAU ROAD,908M908M03011076,NYSDOT,1956,10/25/2018,N
10,Nassau,Hempstead (Town),1059540,4 MI W JCT SSP + WSP,NASSAU ROAD,908M908M03011076,NYSDOT,1930,10/25/2018,N
10,Nassau,Hempstead (Town),1520170,1.5 MI E NYC LINE ON SSP,NORTH FLETCHER AVENUE,908M908M03011016,NYSDOT,1956,05/29/2019,N
10,Nassau,Hempstead (Town),1058570,1.3 MI SE JCT WSP & SH 24,NORTH JERUSALEM ROAD,WANTAGH STATE PARKWAY SB,NYSDOT,1938,03/27/2019,N
10,Nassau,Hempstead (Town),1056059,.8 MI S JCT SH 27 & SH135,NY135,RAMP FROM MERRICK RD TO NY135 NB,NYSDOT,1969,08/31/2018,N
10,Nassau,Hempstead (Town),1059640,.6 MI W JCT RTS SSP+WSP,OAKFIELD  ROAD,908M908M03011113,NYSDOT,1930,01/22/2018,N
10,Nassau,Hempstead (Town),1520350,.6 MI W JCT RTS SSP+WSP,OAKFIELD ROAD,908M908M03011113,NYSDOT,1956,01/22/2018,N
10,Nassau,Hempstead (Town),2261600,AT WANTAGH,PARK AVE,MILL POND,Town,1940,03/23/2018,N
10,Nassau,Hempstead (Town),1059550,3.8 MI W JCT SSP & WSP,PARK AVENUE,908M908M03011078,NYSDOT,1930,04/11/2019,N
10,Nassau,Hempstead (Town),1520270,3.8 MI W JCT SSP & WSP,PARK AVENUE,908M908M03011078,NYSDOT,1956,04/11/2019,N
10,Nassau,Hempstead (Town),1058530,1.7 MI S JCT SSP & WSP,PARK AVENUE,WANTAGH STATE PARKWAY NB,NYSDOT,1931,02/06/2019,N
10,Nassau,Hempstead (Town),1520380,1.7 MI S JCT SSP & WSP,PARK AVENUE,WANTAGH STATE PARKWAY SB,NYSDOT,1965,02/06/2019,N
10,Nassau,Hempstead (Town),1058480,WSP NEAR EAST BAY-NASSAU,PARKING FIELDRAMP,908T908T03011002,NYSDOT,1934,08/17/2018,N
10,Nassau,Hempstead (Town),3300150,1.0 MI NE EAST ROCKAWAY,PEARL STREET,MILL RIVER,County,1932,04/30/2019,N
10,Nassau,Hempstead (Town),1520229,5.1 MI E NYC L-SSP,PENINSULA BLVD,908M908M03011054,NYSDOT,1955,02/05/2019,N
10,Nassau,Hempstead (Town),1059469,5.1 MI E NYC L-SSP,PENINSULA BLVD,908M908M03011054,NYSDOT,1945,02/05/2019,N
10,Nassau,Hempstead (Town),3300120,0.7 MI NW CEDAR HURST,ROCKWAY TURNPIKE,MOTT CREEK,County,1993,03/16/2018,N
10,Nassau,Hempstead (Town),3300380,1.4 MI SW VALLEY STREAM,ROSEDALE ROAD,WATTS BROOK,County,1961,03/15/2018,N
10,Nassau,Hempstead (Town),1058580,.3 MI N JCT SH 106 & WSP,SALISBURY PARK DR,WANTAGH STATE PARKWAY,NYSDOT,1938,03/29/2019,N
10,Nassau,Hempstead (Town),1057680,0.1 MI W JCT SH 135 & SSP,SEAMANS NECK ROAD,908M908M03011133,NYSDOT,1957,06/17/2019,N
10,Nassau,Hempstead (Town),1059680,0.1 MI W JCT SH 135 & SSP,SEAMANS NECK ROAD,908M908M03011133,NYSDOT,1931,06/17/2019,N
10,Nassau,Hempstead (Town),1056709,JCT RTS SSP+WSP,SSP WB TO WSP SB & WSP NB TO SSP WB,DRAIN-FOREST C PK,NYSDOT,1965,09/17/2019,N
10,Nassau,Hempstead (Town),1520289,3.1 MI W JCT RTS SSP+WSP,SSP-MSP CONNECTOR,908M908M03011086,NYSDOT,1956,01/14/2019,N
10,Nassau,Hempstead (Town),1056640,AT EAST MEADOW-N OF SSP,STEWART AV-MSP SB,MSP SB SR,NYSDOT,1971,10/15/2019,N
10,Nassau,Hempstead (Town),1059269,AT EAST MEADOW-N OF SSP,STEWART AVENUE,908E908E03011102,NYSDOT,1955,06/13/2018,N
10,Nassau,Hempstead (Town),1060789,1.9 MI S JCT RTS SSP&WSP,SUNRISE HIGHWAY,WANTAGH STATE PARKWAY SB,NYSDOT,1928,02/08/2019,N
10,Nassau,Hempstead (Town),1037089,.7 MI E JCT RTS SSP+WSP,WANTAGH  AVENUE,908M908M03011026,NYSDOT,1956,01/18/2018,N
10,Nassau,Hempstead (Town),1057049,.7 MILE E JCT SSP & WSP,WANTAGH  AVENUE,908M908M03011026,NYSDOT,1931,01/18/2018,N
10,Nassau,Hempstead (Town),1059652,JCT RTS SSP+WSP,WANTAGH STATE PARKWAY NB,SOUTHERN STATE PARKWAY EB,NYSDOT,1931,02/22/2019,N
10,Nassau,Hempstead (Town),1057652,JCT RTS SSP+WSP,WANTAGH STATE PARKWAY NB,SOUTHERN STATE PARKWAY WB,NYSDOT,1956,02/01/2019,N
10,Nassau,Hempstead (Town),1059651,JCT RTS SSP+WSP,WANTAGH STATE PARKWAY SB,SOUTHERN STATE PARKWAY EB,NYSDOT,1965,02/01/2019,N
10,Nassau,Hempstead (Town),1057651,JCT RTS SSP+WSP,WANTAGH STATE PARKWAY SB,SOUTHERN STATE PARKWAY WB,NYSDOT,1965,02/01/2019,N
10,Nassau,Hempstead (Town),2200010,AT ISLAND PARK,WARWICK BLVD,ISLAND PARK CANAL,Town,1989,02/23/2018,N
10,Nassau,Hempstead (Town),1059210,AT FREEPORT-S OF SSP,WASHINGTON AVENUE,908E908E03011061,NYSDOT,1963,01/15/2019,N
10,Nassau,Hempstead (Town),1520370,AT FREEPORT-S OF SSP,WASHINGTON AVENUE,908E908E03011061,NYSDOT,1935,01/15/2019,N
10,Nassau,Hempstead (Town),1077480,.7 MI SO OF INT SSP & MSP,WASHINGTON AVENUE,EAST MEADOW BROOK,Town,1934,08/30/2019,N
10,Nassau,Hempstead (Town),1520210,3.9 MI E NYC LINE ON SSP,WOODFIELD AVENUE,908M908M03011042,NYSDOT,1956,03/12/2019,N
10,Nassau,Hempstead (Town),1059430,3.9 MI E NYC LINE ON SSP,WOODFIELD ROAD,908M 908M03011042,NYSDOT,1928,06/26/2019,N
10,Nassau,Hempstead (Town),1058560,JCT RTS SSP+WSP,WSP NB TO SSP WB,WSP SB,NYSDOT,1965,02/01/2019,N
10,Nassau,Hempstead (Town),1058550,JCT RTS SSP+WSP,WSP SB TO SSP EB,WANTAGH STATE PARKWAY NB,NYSDOT,1965,01/28/2019,N
10,Nassau,Hempstead (Town),1056690,JCT RTS SSP+WSP,WSP SB TO SSP WB,DRAIN-FOREST C PK,NYSDOT,1965,09/17/2019,N
10,Nassau,Hempstead (Town),1059289,AT EAST MEADOW-N OF SSP,ZECKENDORF BLVD,908E908E03011113,NYSDOT,1956,02/21/2019,N
10,Nassau,Hewlett Harbor (Village),2200040,SW OF EAST ROCKAWAY,SEAWANE DRIVE,AUERBACH CHANNEL,Village,1932,05/14/2019,Y
10,Nassau,Lake Success (Village),1048999,RTE 495-.7 MI NE QNS CL,495I495I03021007,LAKEVILLE RD,NYSDOT,1958,11/08/2018,N
10,Nassau,Lake Success (Village),1049009,I495 - .9 MI NE QNS CO LN,495I495I03021010,COMMUNITY DRIVE,NYSDOT,1958,11/08/2018,N
10,Nassau,Lake Success (Village),1057010,NSP - .5 MI NE QNS CO LN,LAKEVILLE ROAD,908G908G03011005,NYSDOT,1932,02/08/2018,N
10,Nassau,Lake Success (Village),1058010,NSP - .5 MI NE QNS CO LN,LAKEVILLE ROAD,908G908G03011005,NYSDOT,1968,01/03/2018,N
10,Nassau,Lawrence (Village),1073810,JCT SH 878 & LONG ISLAND,878 878 03021022,LIRR - FAR ROCKWY,NYSDOT,1990,09/10/2018,N
10,Nassau,Lawrence (Village),5520290,1 MI N OF ATLANTIC BEACH,ATL BCH TOLL PLZA,BANNISTER CREEK,County,1952,06/07/2019,N
10,Nassau,Lawrence (Village),3300280,0.2 MI N ATLANT BCH BRDG,BEACH 2ND STREET,BANNISTER CREEK,County,1993,05/02/2019,N
10,Nassau,Lawrence (Village),1056539,.4 MI N OF ATLANTIC BEACH,SEAGIRT BOULEVARD,878  878 03021032,NYSDOT,1953,06/18/2019,N
10,Nassau,Long Beach (City),2200070,0UIMET CANAL/EAST PINE ST,EAST PINE ST,OUIMET CANAL,City,1968,06/08/2018,N
10,Nassau,Long Beach (City),2200080,IN LONG BEACH,EAST PINE STREET,HAGEN CANAL,City,1968,06/08/2018,N
10,Nassau,Long Beach (City),2200060,AT LONG BEACH,EAST PINE STREET,SARAZEN CANAL,City,1968,05/03/2019,N
10,Nassau,Long Beach (City),3300302,0.5 MI S OF ISLAND PARK,LONG BEACH RD NB,REYNOLDS CHANNEL,County,1953,06/26/2018,N
10,Nassau,Long Beach (City),3300301,0.5 MI S OF ISLAND PARK,LONG BEACH RD SB,REYNOLDS CHANNEL,County,1953,06/26/2018,N
10,Nassau,Mill Neck (Village),2261590,NE OF LOCUST VALLEY,CLEFT RD,BEAVER LAKE,Village,1973,03/23/2018,N
10,Nassau,Mineola (Village),3364540,AT MINEOLA BOULEVARD,MINEOLA BLVD,FRONT STREET,County,2003,09/05/2018,N
10,Nassau,North Hempstead (Town),1049049,I495 - 4.1 MI NE QNS CL,495I495I03021043,WILLIS AVENUE,NYSDOT,2006,06/22/2018,N
10,Nassau,North Hempstead (Town),1059309,AT EAST MEADOW-N OF SSP,908E908E03011121,WESTBURY AVENUE,NYSDOT,1956,03/29/2018,N
10,Nassau,North Hempstead (Town),1523711,0.4MI E RTS 25 & NSP,908G 908G03011075,908G 908G03011070,NYSDOT,1989,06/05/2019,N
10,Nassau,North Hempstead (Town),1058059,NSP-3.7 MI NE QNS CL,908G908G03011037,WILLIS AVENUE,NYSDOT,1968,09/27/2018,N
10,Nassau,North Hempstead (Town),1058619,1 MI SE JCT NSP + WSP,908T908T03011124,LONG ISLAND- M.L.,NYSDOT,1938,09/09/2019,N
10,Nassau,North Hempstead (Town),2261210,.5 MILE NE OF MANHASSET,BRIDGE ROAD,LONG ISLAND-PT WS,Town,1898,08/22/2019,N
10,Nassau,North Hempstead (Town),3370240,.1Mi W of MeadowBrookPkwy,Chas. Lindberg Bl,East Meadow Brook,County,1970,05/01/2018,N
10,Nassau,North Hempstead (Town),2261050,0.8 MI EAST OF WESTBURY,GRAND BLVD,LIRR MAIN LINE,Town,1988,08/08/2018,N
10,Nassau,North Hempstead (Town),1057399,RTE 25B+NSP WB,HILLSIDE AVE,NORTHERN STATE PARKWAY WB,NYSDOT,1958,03/29/2019,N
10,Nassau,North Hempstead (Town),2261200,0.2 MI SW OF MANHASSET ST,MANHASSET AVENUE,LONG ISLAND-PW BR,Metropolitan Transportation Authority,2000,08/07/2018,N
10,Nassau,North Hempstead (Town),1523700,.4M SE RTE 25 & NSP,NSP W/B TO MSP S/B,MSP N/B TO NSP W/B,NYSDOT,1990,11/20/2019,N
10,Nassau,North Hempstead (Town),1059290,AT EAST MEADOW-N OF SSP,OLD COUNTRY ROAD,908E908E03011117,NYSDOT,1956,08/15/2019,N
10,Nassau,North Hempstead (Town),1058600,1.3 MI SE JCT NSP & WSP,OLD COUNTRY ROAD,WANTAGH STATE PARKWAY,NYSDOT,1938,03/27/2019,N
10,Nassau,North Hempstead (Town),3364580,IN MANHASSET,PLANDOME ROAD,LONG ISLAND-P W B,Town,1900,09/04/2019,N
10,Nassau,North Hempstead (Town),1058620,.8 MI SE JCT NSP & WSP,PROSPECT AVENUE,908T908T03011126,NYSDOT,1938,05/31/2019,N
10,Nassau,North Hempstead (Town),2200030,NW OF PORT WASHINGTON,SANDS POINT ROAD,MAINT FACILITY,Town,1911,05/21/2018,N
10,Nassau,North Hempstead (Town),3364590,.4 MI S OF PT WASHINGTON,WILLOWDALE AVENUE,LONG ISLAND-PT WS,Town,1925,09/11/2019,N
10,Nassau,North Hills (Village),1049039,I495 -3.4 MI NE QNS CO LN,495I495I03021035,SEARINGTOWN ROAD,NYSDOT,1958,06/13/2018,N
10,Nassau,North Hills (Village),1058049,NSP - 3.1 MI NE QUEENS C,908G908G03011032,SEARINGTOWN RD,NYSDOT,1968,06/13/2018,N
10,Nassau,North Hills (Village),1049019,I495 - 1.6 MI NE QNS C.LI,NEW HYDE PARK RD,495I495I03021018,NYSDOT,2000,01/25/2018,N
10,Nassau,North Hills (Village),1058020,NSP-1.3 MI NE QUEENS C.LN,NEW HYDE PARK RD,908G908G03011014,NYSDOT,1932,06/13/2018,N
10,Nassau,North Hills (Village),1057020,1.3 MI NE QUEENS CO LINE,NEW HYDE PARK RD,908G908G03011014,NYSDOT,1968,01/22/2018,N
10,Nassau,North Hills (Village),1049029,I495 - 2.8 MI NE QNS CO L,SHELTER ROCK ROAD,495I495I03021029,NYSDOT,2000,01/25/2018,N
10,Nassau,North Hills (Village),1077560,NSP 2.5 MI NE QUEENS CL,SHELTER ROCK ROAD,908G908G03011026,NYSDOT,2000,07/31/2018,N
10,Nassau,Old Westbury (Village),1060770,NY25 & NY25B,25B 25B03021048,25  25 03031067,NYSDOT,1968,08/27/2018,N
10,Nassau,Old Westbury (Village),1049139,2 MI W JCT I495 & SH 25,495I495I03021075,POST ROAD,NYSDOT,1962,08/17/2018,N
10,Nassau,Old Westbury (Village),1058099,RTE 25+NSP,908G908G03011068,25  25 03031063,NYSDOT,1936,01/24/2018,N
10,Nassau,Old Westbury (Village),1049090,3.9 MI W JCT I495 & SH 25,GLEN COVE ROAD,495I495I03021057,NYSDOT,2000,03/27/2018,N
10,Nassau,Old Westbury (Village),1018399,RTE 25B+NSP EB,HILLSIDE AVE,NORTHERN STATE PARKWAY EB,NYSDOT,1934,03/29/2019,N
10,Nassau,Old Westbury (Village),1058080,NSP-5 MI E QNS CL,I.U. WILLETS RD,908G908G03011056,NYSDOT,1934,01/18/2018,N
10,Nassau,Old Westbury (Village),1057080,NSP - 5 MI EAST QNS CO LN,I.U. WILLETS ROAD,908G908G03011056,NYSDOT,1959,01/18/2018,N
10,Nassau,Old Westbury (Village),1523680,.1 MI E JCT SH 25 & NSP,MSP NB TO NSP WB,GLEN COVE ROAD,NYSDOT,1958,05/30/2019,N
10,Nassau,Old Westbury (Village),1049120,4.7 KM W JCT I495 & SH 25,OLD WESTBURY ROAD,495I  495I03021067,NYSDOT,2004,03/16/2018,N
10,Nassau,Old Westbury (Village),1049150,1.2 MI W JCT I495 & SH 25,POWELLS LANE,495I495I03021083,NYSDOT,2000,06/16/2018,N
10,Nassau,Old Westbury (Village),1049100,3.5 MI W I495 & SH 25,RED GROUND ROAD,495I495I03021061,NYSDOT,2004,03/16/2018,N
10,Nassau,Old Westbury (Village),1049110,3.1 MI W JCT I495 & SH 25,WHEATLY RD,495I495I03021065,NYSDOT,2000,03/16/2018,N
10,Nassau,Oyster Bay (Town),1018129,.3 MI E JCT SH 24 & SH135,24  24 03031140,907E907E03011018,NYSDOT,1935,02/15/2018,N
10,Nassau,Oyster Bay (Town),1018219,RTE 25+RTE 106+ RTE 107,25  25 03031113,107 107 03011096,NYSDOT,1962,09/18/2019,N
10,Nassau,Oyster Bay (Town),1060852,JCT RTE 135+RTE 25,25  25 03031145,135 135 03011116,NYSDOT,1962,06/04/2019,N
10,Nassau,Oyster Bay (Town),1060851,JCT RTE 135+RTE 25,25  25 03031145,135 135 03011116,NYSDOT,1962,06/04/2019,N
10,Nassau,Oyster Bay (Town),1060799,1.5 MI E JCT RTS 27+135,27  27 03041144,MASSAPEQUA CREEK,NYSDOT,1927,11/03/2017,N
